98.8 0.00807166 0.331401 0 0 0 0 0.00807166 
99.2 0.00809918 0.331425 0 0 0 0 0.00809918 
99.6 0.0081263 0.331428 0 0 0 0 0.0081263 
100 0.00814981 0.331413 0 0 0 0 0.00814981 
100.4 0.00816699 0.331382 0 0 0 0 0.00816699 
100.8 0.00817559 0.33134 0 0 0 0 0.00817559 
101.2 0.00817385 0.33129 0 0 0 0 0.00817385 
101.6 0.00816055 0.331239 0 0 0 0 0.00816055 
102 0.00813489 0.331191 0 0 0 0 0.00813489 
102.4 0.00809672 0.33115 0 0 0 0 0.00809672 
102.8 0.00804702 0.331121 0 0 0 0 0.00804702 
103.2 0.007988 0.331108 0 0 0 0 0.007988 
103.6 0.00792317 0.331115 0 0 0 0 0.00792317 
104 0.00785711 0.331142 0 0 0 0 0.00785711 
104.4 0.00779457 0.331192 0 0 0 0 0.00779457 
104.8 0.00773989 0.331261 0 0 0 0 0.00773989 
105.2 0.00769612 0.331348 0 0 0 0 0.00769612 
105.6 0.0076649 0.331448 0 0 0 0 0.0076649 
106 0.00764627 0.331555 0 0 0 0 0.00764627 
106.4 0.00763912 0.331664 0 0 0 0 0.00763912 
106.8 0.00764158 0.331768 0 0 0 0 0.00764158 
107.2 0.00765136 0.331861 0 0 0 0 0.00765136 
107.6 0.00766605 0.331939 0 0 0 0 0.00766605 
108 0.00768316 0.331999 0 0 0 0 0.00768316 
108.4 0.00770027 0.332038 0 0 0 0 0.00770027 
108.8 0.00771511 0.332057 0 0 0 0 0.00771511 
109.2 0.00772593 0.332059 0 0 0 0 0.00772593 
109.6 0.00773142 0.332047 0 0 0 0 0.00773142 
110 0.00773066 0.332025 0 0 0 0 0.00773066 
110.4 0.00772306 0.331999 0 0 0 0 0.00772306 
110.8 0.00770807 0.331973 0 0 0 0 0.00770807 
111.2 0.00768531 0.331951 0 0 0 0 0.00768531 
111.6 0.00765487 0.331938 0 0 0 0 0.00765487 
112 0.00761763 0.331936 0 0 0 0 0.00761763 
112.4 0.0075756 0.331948 0 0 0 0 0.0075756 
112.8 0.00753179 0.331976 0 0 0 0 0.00753179 
113.2 0.00748981 0.332022 0 0 0 0 0.00748981 
113.6 0.00745326 0.332082 0 0 0 0 0.00745326 
114 0.00742531 0.332155 0 0 0 0 0.00742531 
114.4 0.00740812 0.332237 0 0 0 0 0.00740812 
114.8 0.00740259 0.332322 0 0 0 0 0.00740259 
115.2 0.0074085 0.332406 0 0 0 0 0.0074085 
115.6 0.00742451 0.332485 0 0 0 0 0.00742451 
116 0.00744867 0.332554 0 0 0 0 0.00744867 
116.4 0.00747877 0.33261 0 0 0 0 0.00747877 
116.8 0.00751239 0.332651 0 0 0 0 0.00751239 
117.2 0.00754728 0.332675 0 0 0 0 0.00754728 
117.6 0.00758115 0.332682 0 0 0 0 0.00758115 
118 0.00761191 0.332673 0 0 0 0 0.00761191 
118.4 0.00763764 0.332653 0 0 0 0 0.00763764 
118.8 0.00765666 0.332624 0 0 0 0 0.00765666 
119.2 0.00766754 0.332591 0 0 0 0 0.00766754 
119.6 0.00766907 0.332559 0 0 0 0 0.00766907 
120 0.00766031 0.33253 0 0 0 0 0.00766031 
120.4 0.00764085 0.332509 0 0 0 0 0.00764085 
120.8 0.00761116 0.332498 0 0 0 0 0.00761116 
121.2 0.00757277 0.332498 0 0 0 0 0.00757277 
121.6 0.00752858 0.332509 0 0 0 0 0.00752858 
122 0.0074823 0.332531 0 0 0 0 0.0074823 
