160 2.74208 -2.99065 -1.27327  0.609255 20.2527 19.84 20.2632   0.0251317 0.705999 -0.268741 -0.0799208 0.6993 -0.293473 -0.0750121
161 2.7767 -2.91856 -1.19182  0.603987 20.2502 19.8265 20.273   0.0250649 0.699231 -0.272989 -0.0909925 0.69245 -0.298553 -0.0867854
162 2.81305 -2.84233 -1.11831  0.599171 20.2473 19.8124 20.2833   0.0249357 0.691217 -0.276126 -0.101416 0.68436 -0.302473 -0.0979971
163 2.85229 -2.76334 -1.05082  0.594921 20.2439 19.7976 20.2943   0.0247529 0.682238 -0.278319 -0.111221 0.675313 -0.305395 -0.108707
164 2.89299 -2.68476 -0.988034  0.591174 20.2402 19.7823 20.3056   0.0245316 0.672652 -0.279617 -0.120313 0.665667 -0.307345 -0.118821
165 2.93159 -2.61025 -0.930805  0.587766 20.2363 19.7672 20.3169   0.0242827 0.662806 -0.279968 -0.128471 0.655772 -0.308251 -0.128072
166 2.96534 -2.54138 -0.881361  0.584589 20.2323 19.7526 20.328   0.0239975 0.653009 -0.279379 -0.135553 0.645936 -0.308119 -0.136251
167 2.99469 -2.47657 -0.841119  0.581692 20.228 19.7388 20.3388   0.0236526 0.643438 -0.277966 -0.14169 0.636334 -0.307078 -0.143461
168 3.02174 -2.41281 -0.810223  0.579157 20.2235 19.7257 20.3496   0.0232322 0.633971 -0.275771 -0.147206 0.62684 -0.305186 -0.150039
169 3.047 -2.34774 -0.788006  0.576859 20.2187 19.7127 20.3608   0.022743 0.624189 -0.272634 -0.152411 0.617033 -0.302287 -0.156337
170 3.0691 -2.28049 -0.77256  0.574453 20.2137 19.6992 20.373   0.0222006 0.613679 -0.268331 -0.157473 0.606506 -0.298155 -0.162565
171 3.08643 -2.21107 -0.76053  0.571529 20.2085 19.6845 20.3867   0.0216126 0.602345 -0.262749 -0.162404 0.595167 -0.292662 -0.168777
172 3.0986 -2.13959 -0.748166  0.56781 20.2031 19.6683 20.4023   0.0209763 0.590541 -0.255929 -0.167108 0.583381 -0.285827 -0.174897
173 3.10673 -2.06602 -0.732963  0.563278 20.1975 19.6512 20.4194   0.0202773 0.579036 -0.248088 -0.171408 0.571925 -0.277841 -0.180729
174 3.11269 -1.99023 -0.714805  0.558151 20.1917 19.6336 20.4378   0.0194998 0.56874 -0.239624 -0.175079 0.561712 -0.269108 -0.185971
175 3.11801 -1.9118 -0.695278  0.552694 20.1856 19.6163 20.457   0.0186236 0.560259 -0.230969 -0.177968 0.553336 -0.260097 -0.190376
176 3.12243 -1.83015 -0.67574  0.546921 20.1792 19.5994 20.4768   0.0176427 0.553544 -0.222298 -0.180094 0.546737 -0.251022 -0.193916
177 3.12331 -1.74539 -0.65685  0.540553 20.1726 19.5825 20.4973   0.0165906 0.547976 -0.213425 -0.181545 0.541295 -0.241721 -0.196685
178 3.11745 -1.65776 -0.639506  0.533261 20.1661 19.5651 20.5188   0.0155213 0.542836 -0.204074 -0.182276 0.536292 -0.231917 -0.198674
