1919 5.12052 -1.34299 6.28976  6.4635 14.8659 12.8631 14.7411   2.00281 0.0738743 -0.964262 -0.171872 0.0704168 -0.972499 -0.172778
1920 5.07919 -1.39528 6.25563  6.47447 14.8514 12.8599 14.7652   1.99152 0.0736992 -0.966899 -0.187314 0.070525 -0.975323 -0.188306
1921 5.03203 -1.43697 6.21089  6.469 14.838 12.8574 14.7858   1.98059 0.0749148 -0.968601 -0.203651 0.0720285 -0.977193 -0.204725
1922 4.97739 -1.4669 6.15641  6.44429 14.8256 12.8559 14.8028   1.96972 0.07683 -0.969455 -0.220089 0.0742363 -0.97819 -0.221239
1923 4.91673 -1.48605 6.09311  6.40278 14.8136 12.8554 14.8167   1.95811 0.078793 -0.970002 -0.236075 0.0764965 -0.978859 -0.23729
1924 4.85243 -1.49709 6.02201  6.34952 14.801 12.8562 14.8283   1.94482 0.0803287 -0.970796 -0.251547 0.0783335 -0.979749 -0.252816
1925 4.78663 -1.50306 5.94391  6.2897 14.7874 12.8584 14.8382   1.92903 0.0812265 -0.971885 -0.266983 0.079535 -0.980908 -0.268296
1926 4.72193 -1.5068 5.85977  6.22873 14.7728 12.8621 14.8466   1.91063 0.0816537 -0.972754 -0.283129 0.0802666 -0.981817 -0.284475
1927 4.66053 -1.51172 5.77235  6.17224 14.7582 12.8675 14.8525   1.89067 0.0820285 -0.97277 -0.300498 0.0809439 -0.981844 -0.301868
1928 4.60224 -1.52206 5.68477  6.12431 14.7448 12.8746 14.8545   1.87027 0.0826185 -0.971562 -0.319053 0.0818335 -0.980617 -0.320441
1929 4.545 -1.54101 5.59725  6.08602 14.733 12.8835 14.8517   1.84952 0.0833011 -0.968998 -0.338228 0.0828132 -0.978001 -0.339624
1930 4.48728 -1.56851 5.50689  6.05579 14.7222 12.8945 14.8439   1.82763 0.0836953 -0.965138 -0.35702 0.0835017 -0.974057 -0.358412
1931 4.42899 -1.60105 5.40981  6.03004 14.7115 12.9077 14.8319   1.80381 0.0834848 -0.96012 -0.374274 0.0835805 -0.968921 -0.375644
1932 4.36962 -1.63338 5.3036  6.00299 14.7003 12.9224 14.8175   1.77791 0.0826051 -0.953791 -0.389148 0.0829807 -0.962443 -0.390481
1933 4.30711 -1.66023 5.18869  5.96734 14.6885 12.9381 14.8024   1.75042 0.0811276 -0.945412 -0.401329 0.0817686 -0.95389 -0.402609
1934 4.23926 -1.67733 5.06899  5.91659 14.6766 12.9543 14.7876   1.72229 0.0791249 -0.933836 -0.410894 0.0800128 -0.942122 -0.41211
1935 4.1666 -1.68254 4.95216  5.84914 14.6656 12.9706 14.7732   1.69497 0.076827 -0.918257 -0.418026 0.0779399 -0.926341 -0.419172
1936 4.09382 -1.67712 4.84738  5.77094 14.6571 12.9867 14.7585   1.67038 0.0747739 -0.8989 -0.422792 0.0760877 -0.906783 -0.423868
1937 4.02665 -1.66417 4.76078  5.69082 14.652 13.0023 14.7432   1.64972 0.073495 -0.876556 -0.425142 0.0749842 -0.884246 -0.426151
1938 3.96705 -1.64536 4.69393  5.6124 14.6501 13.0172 14.7279   1.63294 0.0730599 -0.851662 -0.42499 0.0746989 -0.859176 -0.425939
1939 3.91219 -1.62007 4.6463  5.53226 14.6507 13.0312 14.714   1.61949 0.073025 -0.824209 -0.422245 0.0747895 -0.83157 -0.423142
1940 3.85656 -1.58689 4.61625  5.44345 14.6531 13.0443 14.7027   1.6088 0.0726414 -0.7942 -0.416907 0.0745087 -0.801434 -0.417761
1941 3.79448 -1.54525 4.60028  5.33972 14.6566 13.0563 14.6943   1.60032 0.0711156 -0.762014 -0.409211 0.0730663 -0.769144 -0.410031
1942 3.72157 -1.49629 4.5936  5.21787 14.661 13.0672 14.6886   1.59379 0.0678408 -0.728459 -0.399625 0.0698602 -0.735498 -0.400418
1943 3.63588 -1.44266 4.59199  5.07854 14.6666 13.0769 14.6849   1.5897 0.0626926 -0.69472 -0.388618 0.0647707 -0.701671 -0.389391
1944 3.53997 -1.38695 4.59354  4.92692 14.6741 13.0849 14.6823   1.58925 0.0562933 -0.662576 -0.376421 0.0584231 -0.669437 -0.377178
1945 3.44124 -1.33074 4.59813  4.77198 14.6841 13.0906 14.6806   1.59349 0.0497904 -0.634223 -0.363088 0.0519656 -0.640991 -0.363833
1946 3.3433 -1.27299 4.60903  4.61629 14.6963 13.0937 14.6797   1.60263 0.0440723 -0.611085 -0.348648 0.0462859 -0.617757 -0.349387
1947 3.24563 -1.21266 4.62573  4.45829 14.7107 13.0942 14.6799   1.6165 0.0393496 -0.593213 -0.333057 0.0415944 -0.599784 -0.33379
1948 3.14393 -1.14682 4.64653  4.29075 14.7271 13.0921 14.6809   1.635 0.0354812 -0.580024 -0.31617 0.037751 -0.586488 -0.316895
1949 3.03524 -1.07241 4.66756  4.10765 14.7458 13.0878 14.6821   1.65804 0.0323608 -0.57108 -0.297913 0.0346505 -0.577424 -0.298624
1950 2.91904 -0.988126 4.68302  3.90717 14.7671 13.0815 14.6824   1.68561 0.0299768 -0.566183 -0.278457 0.0322842 -0.572389 -0.27914
1951 2.79647 -0.896536 4.68787  3.69301 14.7913 13.0735 14.6805   1.71786 0.0283082 -0.565042 -0.258205 0.0306368 -0.57109 -0.258841
1952 2.66688 -0.799922 4.6765  3.4668 14.8186 13.0639 14.6756   1.75469 0.0273207 -0.567109 -0.237628 0.029681 -0.572978 -0.238195
1953 2.53277 -0.700545 4.65107  3.23332 14.8484 13.0534 14.6676   1.79498 0.0270373 -0.57176 -0.217222 0.0294454 -0.577437 -0.217696
1954 2.39954 -0.597806 4.61509  2.99735 14.8792 13.0425 14.6568   1.83668 0.0274734 -0.578339 -0.197652 0.0299488 -0.583812 -0.198007
1955 2.27394 -0.49188 4.57035  2.76582 14.9101 13.032 14.6437   1.87802 0.0284973 -0.585904 -0.179693 0.0310616 -0.591164 -0.179903
1956 2.15836 -0.384104 4.51698  2.54247 14.9405 13.0227 14.6293   1.91772 0.0202739 -0.593766 -0.159868 0.0229741 -0.598807 -0.159889
1957 2.0579 -0.278982 4.45299  2.33688 14.9705 13.0136 14.6137   1.95691 0.0221118 -0.600123 -0.14687 0.0249504 -0.604944 -0.146705
1958 1.97037 -0.17993 4.38086  2.1503 14.9999 13.0049 14.5986   1.99501 0.0247334 -0.604867 -0.137018 0.0277357 -0.609468 -0.136655
1959 1.8947 -0.0903851 4.30416  1.98509 15.0283 12.9963 14.5851   2.03201 0.0285344 -0.607886 -0.130549 0.031724 -0.61227 -0.129984
1960 1.82938 -0.0122403 4.22675  1.84162 15.0556 12.9877 14.5741   2.06794 0.0336643 -0.609365 -0.127382 0.0370636 -0.613538 -0.126619
1961 1.7722 0.0538482 4.15179  1.71835 15.0817 12.979 14.5656   2.10268 0.0400063 -0.609709 -0.127083 0.0436361 -0.613679 -0.126126
1962 1.72098 0.108253 4.08176  1.61272 15.1062 12.9703 14.5593   2.13592 0.0473399 -0.609516 -0.128899 0.0512195 -0.61329 -0.127754
1963 1.67528 0.151881 4.01775  1.5234 15.1293 12.9617 14.5548   2.16759 0.0554703 -0.609249 -0.132028 0.0596171 -0.612837 -0.130705
1964 1.63641 0.185057 3.95868  1.45135 15.1512 12.9533 14.5514   2.19793 0.0642732 -0.608904 -0.136006 0.0687033 -0.61232 -0.134515
1965 1.60548 0.207808 3.9024  1.39767 15.1723 12.945 14.5491   2.22731 0.0736917 -0.608165 -0.140806 0.0784197 -0.611426 -0.13916
1966 1.58339 0.220292 3.8477  1.36309 15.1927 12.9367 14.5481   2.25597 0.0837302 -0.606764 -0.146703 0.0887686 -0.609897 -0.144921
1967 1.57205 0.222491 3.79495  1.34956 15.2124 12.9284 14.5486   2.28396 0.0943815 -0.604708 -0.154083 0.0997409 -0.607745 -0.152188
1968 1.57437 0.213941 3.74516  1.36043 15.2313 12.9202 14.5508   2.3111 0.105492 -0.602278 -0.163207 0.11118 -0.605257 -0.161228
1969 1.59223 0.193864 3.69869  1.39837 15.2488 12.912 14.5547   2.33681 0.116729 -0.599903 -0.17399 0.12275 -0.602868 -0.171957
1970 1.62482 0.162112 3.65579  1.46271 15.2646 12.9044 14.5596   2.36015 0.127691 -0.59809 -0.185991 0.134047 -0.601082 -0.183934
1971 1.66898 0.119866 3.61792  1.54912 15.278 12.8977 14.565   2.38024 0.138086 -0.597231 -0.198653 0.144773 -0.600288 -0.196601
1972 1.72142 0.0675832 3.58652  1.65383 15.2889 12.8921 14.5709   2.39682 0.1478 -0.597237 -0.211693 0.154813 -0.600395 -0.209673
1973 1.7817 0.00293197 3.56059  1.77877 15.2976 12.8875 14.5772   2.41015 0.156662 -0.59768 -0.225354 0.163996 -0.60097 -0.223391
1974 1.85213 -0.0771374 3.53683  1.92927 15.3042 12.8837 14.5839   2.42049 0.164144 -0.598467 -0.240193 0.171791 -0.601921 -0.238309
1975 1.93522 -0.173596 3.51109  2.10882 15.3085 12.8809 14.59   2.42763 0.169329 -0.600091 -0.256572 0.177277 -0.603736 -0.254785
1976 2.03131 -0.284501 3.479  2.31581 15.31 12.8794 14.5944   2.43062 0.171193 -0.603353 -0.274219 0.179425 -0.607217 -0.272535
1977 2.13753 -0.405455 3.43684  2.54299 15.3075 12.8798 14.5955   2.42771 0.169161 -0.609036 -0.292042 0.177648 -0.61314 -0.290449
1978 2.24926 -0.530619 3.38323  2.77988 15.2999 12.8829 14.5927   2.41691 0.163614 -0.617675 -0.308364 0.172314 -0.622033 -0.306831
1979 2.3618 -0.654769 3.32007  3.01657 15.2863 12.8893 14.5863   2.39709 0.155858 -0.629357 -0.321482 0.164715 -0.633972 -0.319964
1980 2.47017 -0.776201 3.25095  3.24637 15.2671 12.8984 14.5777   2.36868 0.147628 -0.643609 -0.330209 0.156578 -0.648474 -0.328657
1981 2.56981 -0.898203 3.17742  3.46801 15.2432 12.9095 14.5686   2.33365 0.140554 -0.659445 -0.334145 0.14953 -0.664541 -0.332512
1982 2.65988 -1.02608 3.09786  3.68596 15.2154 12.9215 14.5607   2.29396 0.135629 -0.675672 -0.333532 0.144566 -0.680972 -0.33178
1983 2.74349 -1.1625 3.01026  3.90599 15.1842 12.9338 14.5549   2.25034 0.133072 -0.691281 -0.328706 0.141907 -0.696752 -0.326803
1984 2.82362 -1.30655 2.91404  4.13017 15.1493 12.9466 14.5519   2.20271 0.132728 -0.705384 -0.319735 0.141404 -0.710987 -0.317661
1985 2.90011 -1.45548 2.8098  4.35559 15.1114 12.96 14.5519   2.15139 0.134588 -0.716972 -0.306522 0.143053 -0.722665 -0.304262
1986 2.97047 -1.6058 2.69927  4.57626 15.0721 12.9739 14.5549   2.09817 0.139027 -0.724986 -0.289071 0.147238 -0.730724 -0.286625
1987 3.03309 -1.75315 2.58579  4.78623 15.0342 12.9879 14.5604   2.04636 0.146514 -0.72867 -0.267663 0.154438 -0.734406 -0.265037
1988 3.08865 -1.89256 2.47442  4.98121 15.001 13.0014 14.567   1.99963 0.157161 -0.727854 -0.242831 0.164775 -0.733544 -0.24004
1989 3.1377 -2.02072 2.36953  5.15842 14.9746 13.0142 14.5739   1.96036 0.170802 -0.722928 -0.215356 0.178093 -0.728532 -0.212419
1990 3.17862 -2.13897 2.27198  5.31759 14.9552 13.0263 14.5806   1.92898 0.187368 -0.714521 -0.186358 0.194327 -0.720005 -0.183295
1991 3.21048 -2.25212 2.18027  5.4626 14.9421 13.0377 14.5875   1.90441 0.206647 -0.70329 -0.15713 0.213269 -0.708625 -0.153958
1992 3.23576 -2.36314 2.09342  5.59891 14.9341 13.0491 14.5946   1.88495 0.227794 -0.689971 -0.128729 0.234073 -0.695132 -0.125464
1993 3.2595 -2.47003 2.01164  5.72954 14.9305 13.0611 14.6016   1.86934 0.249523 -0.675374 -0.101881 0.255456 -0.680344 -0.0985377
1994 3.28685 -2.56676 1.93602  5.85361 14.9312 13.0741 14.6075   1.85713 0.270819 -0.660288 -0.0771895 0.276401 -0.665055 -0.0737772
1995 3.32082 -2.64601 1.86858  5.96683 14.9369 13.0884 14.6114   1.84858 0.29142 -0.645339 -0.0552694 0.296643 -0.649892 -0.0517958
1996 3.36 -2.70218 1.81174  6.06218 14.948 13.1043 14.6122   1.84374 0.311849 -0.630826 -0.0366836 0.316707 -0.635158 -0.0331533
1997 3.39692 -2.73411 1.76679  6.13102 14.9639 13.1224 14.6095   1.84153 0.333202 -0.616542 -0.0217864 0.337684 -0.620647 -0.0182011
1998 3.41965 -2.74582 1.7335  6.16547 14.9833 13.1431 14.6039   1.84022 0.356944 -0.601804 -0.0106923 0.36104 -0.605672 -0.0070515
1999 3.4178 -2.74495 1.71175  6.16275 15.0051 13.1662 14.5958   1.83892 0.38475 -0.585827 -0.00336642 0.388452 -0.589446 0.000330363
2000 3.38818 -2.7393 1.70305  6.12748 15.0289 13.1911 14.5854   1.83782 0.418063 -0.56808 0.000389417 0.42137 -0.571436 0.00414047
2001 3.33447 -2.73274 1.70924  6.06721 15.0547 13.2178 14.5718   1.83696 0.457589 -0.548178 0.0010901 0.460506 -0.551255 0.00489064
2002 3.26217 -2.724 1.73083  5.98618 15.0818 13.2465 14.5547   1.83523 0.503375 -0.525544 -0.000297416 0.505905 -0.528326 0.0035458
2003 3.17386 -2.70922 1.7673  5.88308 15.1082 13.2781 14.5344   1.83017 0.555145 -0.499288 -0.00227477 0.557291 -0.501755 0.00160392
2004 3.06736 -2.6853 1.81827  5.75267 15.1307 13.3125 14.5125   1.81824 0.612083 -0.468618 -0.00284599 0.613847 -0.470751 0.00106352
2005 2.93765 -2.65199 1.88384  5.58964 15.1448 13.3492 14.492   1.79566 0.672207 -0.433879 6.49033e-05 0.673595 -0.435649 0.00400793
2006 2.78027 -2.612 1.96366  5.39228 15.1469 13.3866 14.4757   1.76028 0.732313 -0.397423 0.00773332 0.733337 -0.398798 0.0117227
2007 2.59374 -2.56997 2.05566  5.1637 15.136 13.4226 14.4651   1.71338 0.788993 -0.36311 0.0199681 0.789679 -0.364053 0.0240258
2008 2.38011 -2.53147 2.15631  4.91158 15.1141 13.4552 14.4596   1.65892 0.83983 -0.334682 0.0353488 0.840217 -0.33516 0.0395009
2009 2.14501 -2.50159 2.2613  4.64659 15.0844 13.4837 14.4579   1.60072 0.883629 -0.314592 0.0520612 0.883758 -0.314577 0.0563327
2010 1.89615 -2.48244 2.36466  4.37859 15.0489 13.5082 14.4586   1.54071 0.919982 -0.303728 0.0686746 0.919894 -0.303204 0.0730855
2011 1.64104 -2.47279 2.45819  4.11383 15.0092 13.5297 14.4605   1.47956 0.948997 -0.301776 0.0844549 0.948726 -0.300735 0.0890184
2012 1.38581 -2.47019 2.53342  3.856 14.9667 13.5484 14.4626   1.41824 0.971218 -0.307777 0.0991443 0.970792 -0.306221 0.103865
2013 1.13578 -2.47274 2.58445  3.60852 14.9229 13.5645 14.4639   1.3584 0.987486 -0.320429 0.112524 0.986929 -0.318366 0.1174
2014 0.897512 -2.4791 2.60925  3.37661 14.8796 13.5776 14.4642   1.30201 0.998753 -0.338048 0.124096 0.998084 -0.335493 0.12912
2015 0.679073 -2.48735 2.60932  3.16642 14.8382 13.5872 14.4642   1.25094 1.00601 -0.358673 0.133127 1.00524 -0.355642 0.138288
2016 0.486444 -2.49413 2.58836  2.98057 14.7996 13.5929 14.4657   1.20671 1.01023 -0.380566 0.139079 1.00937 -0.377078 0.144366
2017 0.319968 -2.49562 2.55108  2.81559 14.764 13.5942 14.4706   1.16983 1.01209 -0.402676 0.142051 1.01117 -0.398748 0.147449
2018 0.177346 -2.48917 2.50152  2.66652 14.7307 13.5918 14.4795   1.13893 1.01189 -0.424557 0.142551 1.0109 -0.420208 0.148051
2019 0.058457 -2.47366 2.43956  2.53211 14.6985 13.5873 14.4918   1.11124 1.00969 -0.445836 0.14097 1.00864 -0.441089 0.146559
2020 -0.0346098 -2.44899 2.35951  2.41438 14.6664 13.5822 14.5062   1.08428 1.00558 -0.465985 0.137412 1.00448 -0.460865 0.143075
2021 -0.0998665 -2.41583 2.25414  2.31597 14.6339 13.5771 14.5222   1.05683 0.999777 -0.484761 0.131792 0.998629 -0.479294 0.137515
2022 -0.136137 -2.37546 2.12013  2.23933 14.6004 13.5719 14.5401   1.02851 0.992549 -0.502654 0.123936 0.991361 -0.496868 0.129701
2023 -0.142074 -2.32962 1.96116  2.18754 14.5655 13.566 14.5614   0.999478 0.984262 -0.520892 0.113684 0.983039 -0.514814 0.119473
2024 -0.116258 -2.27988 1.7886  2.16362 14.5289 13.5582 14.5877   0.970723 0.975225 -0.540959 0.101117 0.973972 -0.534615 0.106909
2025 -0.0593765 -2.22714 1.61889  2.16776 14.4914 13.5474 14.6199   0.943956 0.965396 -0.563765 0.0868243 0.964117 -0.55718 0.0925985
2026 0.0244785 -2.17252 1.4684  2.197 14.4534 13.533 14.6578   0.920393 0.954182 -0.589097 0.0719444 0.952881 -0.582296 0.0776774
2027 0.13055 -2.1184 1.34748  2.24895 14.4152 13.5153 14.7   0.89995 0.940851 -0.61593 0.0577003 0.939534 -0.608939 0.0633688
2028 0.256653 -2.06783 1.25633  2.32448 14.3771 13.4948 14.7452   0.8823 0.925264 -0.643004 0.0450218 0.923936 -0.635847 0.0506042
2029 0.40202 -2.02295 1.18634  2.42497 14.3398 13.4718 14.7919   0.868022 0.907996 -0.66923 0.0346691 0.906665 -0.661933 0.040147
2030 0.565543 -1.98501 1.12693  2.55055 14.3047 13.4465 14.8393   0.858182 0.889996 -0.694036 0.0273402 0.888671 -0.686628 0.0327004
2031 0.74699 -1.95502 1.07154  2.70201 14.2726 13.4191 14.8872   0.853525 0.872172 -0.717294 0.0235695 0.870865 -0.709803 0.0288038
2032 0.947523 -1.93365 1.01809  2.88117 14.2439 13.3893 14.9356   0.854566 0.855136 -0.738846 0.0236199 0.85386 -0.731303 0.0287259
2033 1.16646 -1.92085 0.966537  3.08731 14.2192 13.3572 14.9842   0.862049 0.839184 -0.758283 0.0274407 0.837954 -0.75072 0.0324197
2034 1.39699 -1.91616 0.917011  3.31316 14.1992 13.3228 15.0319   0.876443 0.824188 -0.775013 0.0347239 0.823018 -0.767461 0.0395807
2035 1.62633 -1.91885 0.869751  3.54518 14.1838 13.2869 15.0766   0.896881 0.809642 -0.788524 0.0449931 0.80855 -0.78101 0.0497357
2036 1.84246 -1.92884 0.826099  3.7713 14.1725 13.251 15.1166   0.921518 0.795269 -0.798665 0.0575911 0.794272 -0.791213 0.0622298
2037 2.04004 -1.9479 0.78798  3.98794 14.1651 13.2158 15.1507   0.949224 0.781394 -0.805709 0.0718213 0.780512 -0.798344 0.0763689
2038 2.21894 -1.97878 0.756599  4.19772 14.1618 13.1819 15.1785   0.97991 0.768508 -0.810143 0.0872907 0.767761 -0.802886 0.0917624
2039 2.38051 -2.02423 0.732623  4.40474 14.1632 13.1494 15.1999   1.01378 0.756793 -0.812492 0.104102 0.756208 -0.805365 0.108517
2040 2.52652 -2.08701 0.7166  4.61354 14.1692 13.1182 15.2152   1.051 0.746006 -0.813221 0.122686 0.745611 -0.806243 0.127066
2041 2.659 -2.16906 0.708947  4.82806 14.1801 13.0881 15.2247   1.09197 0.735527 -0.812646 0.143388 0.735352 -0.805835 0.147759
2042 2.77864 -2.2701 0.710071  5.04874 14.1957 13.0586 15.2284   1.13713 0.724516 -0.810909 0.166125 0.724596 -0.804279 0.170515
2043 2.88302 -2.38656 0.721342  5.26959 14.2155 13.0296 15.2266   1.1859 0.712243 -0.808004 0.190379 0.712612 -0.801565 0.194816
2044 2.96654 -2.51186 0.746058  5.4784 14.2376 13.0019 15.2197   1.23567 0.698576 -0.803886 0.215339 0.699268 -0.797647 0.219849
2045 3.0236 -2.64005 0.787931  5.66365 14.2601 12.9773 15.2081   1.28281 0.684135 -0.798769 0.240045 0.68518 -0.792739 0.244653
2046 3.05237 -2.77002 0.847308  5.82239 14.2815 12.9568 15.1926   1.32468 0.669615 -0.793117 0.263657 0.671042 -0.787306 0.268384
2047 3.05464 -2.90545 0.920457  5.96009 14.3014 12.9414 15.1739   1.35998 0.655159 -0.78741 0.285723 0.656996 -0.781827 0.290588
2048 3.0335 -3.05141 1.00305  6.08492 14.3196 12.9313 15.1521   1.38826 0.640377 -0.781942 0.306251 0.642652 -0.776599 0.311274
2049 2.99244 -3.21092 1.09298  6.20336 14.3363 12.9265 15.1276   1.40981 0.624616 -0.776768 0.325505 0.627356 -0.771676 0.330703
2050 2.93481 -3.38321 1.19036  6.31802 14.3517 12.926 15.101   1.42571 0.607182 -0.771715 0.343673 0.61041 -0.766881 0.349063
2051 2.86237 -3.56404 1.29601  6.42641 14.3662 12.929 15.073   1.4372 0.587601 -0.766541 0.360753 0.591337 -0.76197 0.366349
2052 2.77403 -3.74641 1.40984  6.52043 14.3792 12.9348 15.0443   1.44439 0.566032 -0.761195 0.376638 0.570287 -0.756889 0.382451
2053 2.66674 -3.92165 1.52946  6.5884 14.3898 12.9439 15.0153   1.44586 0.543651 -0.756076 0.391156 0.548426 -0.752034 0.397196
2054 2.53859 -4.08298 1.65001  6.62157 14.3974 12.9572 14.9856   1.44021 0.522239 -0.751948 0.404028 0.52752 -0.74817 0.410303
2055 2.39158 -4.22947 1.76651  6.62105 14.4025 12.9749 14.9551   1.42764 0.503055 -0.749479 0.414948 0.508817 -0.74596 0.421466
2056 2.23095 -4.36394 1.87735  6.5949 14.406 12.9963 14.9234   1.40968 0.486325 -0.748803 0.423745 0.492534 -0.74554 0.430509
2057 2.06209 -4.48798 1.98599  6.55006 14.4087 13.0207 14.8909   1.38801 0.471547 -0.749623 0.430557 0.478166 -0.746608 0.437564
2058 1.88887 -4.60083 2.09868  6.4897 14.4111 13.047 14.8583   1.36401 0.457872 -0.751538 0.435668 0.464856 -0.748763 0.442912
2059 1.71346 -4.70131 2.21985  6.41477 14.4132 13.0744 14.8261   1.33879 0.444505 -0.754299 0.439379 0.451807 -0.751754 0.446849
2060 1.53632 -4.78893 2.34942  6.32525 14.415 13.1019 14.7951   1.31311 0.431053 -0.757808 0.44202 0.438625 -0.755477 0.4497
2061 1.35718 -4.86288 2.48361  6.22006 14.4163 13.1293 14.7654   1.28703 0.417829 -0.761993 0.444027 0.425619 -0.759862 0.4519
2062 1.17656 -4.92132 2.61726  6.09788 14.4169 13.1569 14.7366   1.25994 0.405842 -0.766706 0.445819 0.413796 -0.764761 0.453864
2063 0.995848 -4.96282 2.74548  5.95867 14.4168 13.1854 14.7082   1.23133 0.39618 -0.77163 0.44761 0.404245 -0.769856 0.455809
2064 0.816753 -4.98851 2.86398  5.80526 14.4163 13.215 14.6797   1.2013 0.389255 -0.776298 0.449274 0.397378 -0.774685 0.457606
2065 0.641124 -5.00113 2.96894  5.64226 14.4157 13.2456 14.6511   1.17014 0.384766 -0.78025 0.450592 0.392899 -0.77879 0.459036
2066 0.471029 -5.00228 3.05763  5.47331 14.4148 13.2767 14.6229   1.13813 0.382035 -0.783121 0.451517 0.390135 -0.781806 0.46005
2067 0.309196 -4.99122 3.12898  5.30042 14.4131 13.3075 14.5959   1.10561 0.38037 -0.784713 0.452212 0.388396 -0.783539 0.46081
2068 0.158364 -4.96545 3.18288  5.12381 14.4102 13.3373 14.5711   1.0729 0.379459 -0.785006 0.453059 0.387371 -0.783964 0.461693
2069 0.01969 -4.92136 3.21953  4.94105 14.4053 13.3655 14.5491   1.03984 0.379609 -0.784042 0.454659 0.38737 -0.783124 0.463299
2070 -0.106951 -4.85466 3.23925  4.74771 14.398 13.3924 14.5299   1.00557 0.381547 -0.781854 0.457583 0.38912 -0.781053 0.466198
2071 -0.221484 -4.76195 3.24226  4.54047 14.3879 13.4187 14.513   0.969132 0.385789 -0.7784 0.461943 0.393142 -0.777708 0.4705
2072 -0.32325 -4.64447 3.22839  4.32122 14.3752 13.4447 14.498   0.93056 0.392001 -0.773567 0.467086 0.399104 -0.772974 0.47555
2073 -0.411005 -4.51004 3.19733  4.09903 14.3607 13.4696 14.4846   0.891046 0.39906 -0.767407 0.471704 0.405887 -0.766897 0.48004
2074 -0.483017 -4.36787 3.15022  3.88485 14.3444 13.4926 14.4731   0.851798 0.405801 -0.760237 0.474453 0.412324 -0.759797 0.482622
2075 -0.538228 -4.22223 3.09186  3.68401 14.3262 13.5133 14.464   0.812922 0.411602 -0.752459 0.474435 0.417794 -0.752074 0.482394
2076 -0.577556 -4.07216 3.0297  3.4946 14.3053 13.5322 14.458   0.77312 0.416557 -0.744469 0.471354 0.422384 -0.744127 0.479058
2077 -0.603813 -3.91525 2.96907  3.31143 14.2806 13.5504 14.4555   0.730177 0.421316 -0.736562 0.46547 0.426745 -0.736249 0.472874
2078 -0.620217 -3.74993 2.90977  3.12972 14.251 13.5695 14.4567   0.681518 0.426633 -0.728757 0.457311 0.431629 -0.728459 0.464369
2079 -0.628324 -3.57549 2.84772  2.94717 14.2157 13.5906 14.4619   0.625035 0.432822 -0.72068 0.447293 0.437353 -0.720378 0.45396
2080 -0.627422 -3.39187 2.77849  2.76444 14.1748 13.6141 14.4709   0.560719 0.43947 -0.711506 0.43563 0.443506 -0.711177 0.441865
2081 -0.616965 -3.20062 2.69975  2.58366 14.1306 13.6388 14.4832   0.49184 0.44559 -0.700241 0.422448 0.449107 -0.699859 0.428217
2082 -0.598506 -3.00463 2.61176  2.40612 14.086 13.6625 14.4982   0.423565 0.450173 -0.686316 0.407967 0.453157 -0.685859 0.413242
2083 -0.574346 -2.80483 2.51625  2.23049 14.0433 13.6835 14.5152   0.359829 0.452652 -0.669754 0.392593 0.455092 -0.669207 0.397353
2084 -0.546584 -2.59902 2.4154  2.05244 14.0032 13.7014 14.534   0.301854 0.452933 -0.650863 0.37672 0.454824 -0.650215 0.380948
2085 -0.517662 -2.38535 2.31086  1.86769 13.9657 13.7168 14.554   0.248837 0.451253 -0.630153 0.360502 0.452596 -0.629396 0.364187
2086 -0.490474 -2.16501 2.20322  1.67454 13.9302 13.7309 14.5746   0.199243 0.448056 -0.608293 0.343884 0.448853 -0.607424 0.347018
2087 -0.467465 -1.94003 2.0928  1.47257 13.8966 13.7447 14.5952   0.151899 0.443853 -0.585841 0.326816 0.444108 -0.584856 0.329394
2088 -0.449336 -1.71062 1.98083  1.26128 13.8655 13.7585 14.6153   0.10701 0.43917 -0.563039 0.309266 0.438894 -0.561936 0.311289
2089 -0.434209 -1.47555 1.86991  1.04134 13.8384 13.7715 14.6343   0.0668173 0.434706 -0.539972 0.291069 0.433915 -0.538754 0.292543
2090 -0.418255 -1.23548 1.7642  0.817221 13.8171 13.7822 14.6516   0.0348864 0.431383 -0.517014 0.271881 0.430099 -0.515693 0.272817
2091 -0.396663 -0.995347 1.66838  0.598684 13.8027 13.7889 14.6667   0.0137434 0.430127 -0.495007 0.251449 0.428376 -0.493599 0.25186
2092 -0.365192 -0.762678 1.58567  0.397486 13.7946 13.7917 14.6795   0.00287437 0.431676 -0.474833 0.229835 0.429485 -0.473361 0.229736
2093 -0.321848 -0.54424 1.51747  0.222392 13.7912 13.792 14.6894   -0.000716209 0.436647 -0.456962 0.207408 0.434045 -0.455448 0.206818
2094 -0.266641 -0.344178 1.46471  0.0775377 13.7911 13.7917 14.6961   -0.000667572 0.445628 -0.441409 0.184777 0.442644 -0.439876 0.183718
2095 -0.199638 -0.163072 1.42796  -0.0365651 13.7928 13.7927 14.6998   9.72748e-05 0.459118 -0.427909 0.162584 0.455782 -0.42638 0.16108
2096 -0.119746 0.00127221 1.4063  -0.121018 13.7955 13.7957 14.7005   -0.000195503 0.4775 -0.416147 0.141245 0.473845 -0.414646 0.13932
2097 -0.0251547 0.152022 1.39694  -0.177177 13.7989 13.801 14.6985   -0.00201988 0.501088 -0.405899 0.120899 0.497146 -0.40445 0.118577
2098 0.0848459 0.291924 1.396  -0.207078 13.8035 13.8078 14.6935   -0.00428867 0.529941 -0.397072 0.101468 0.525746 -0.395699 0.0987753
